source	rule	target	mapping	evidence_scope	source_metadata	guard_and_priority	native_dependencies
lib/block-wrappers.maude	p3109-map-Multiply-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-Multiply-cons	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-scaled-Multiply	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-block-Divide	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-Divide-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-Divide-cons	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-scaled-Divide	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-block-FMA	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-FMA-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-FMA-cons	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-scaled-FMA	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-block-FAA	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-FAA-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-FAA-cons	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-scaled-FAA	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-block-Recip	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-Recip-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-Recip-cons	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-scaled-Recip	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-block-Minimum	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-Minimum-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-Minimum-cons	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-scaled-Minimum	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-block-Maximum	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-Maximum-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-Maximum-cons	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-scaled-Maximum	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-block-MinimumNumber	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-MinimumNumber-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-MinimumNumber-cons	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-scaled-MinimumNumber	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-block-MaximumNumber	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-MaximumNumber-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-MaximumNumber-cons	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-scaled-MaximumNumber	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-block-MinimumMagnitude	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-MinimumMagnitude-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-MinimumMagnitude-cons	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-scaled-MinimumMagnitude	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-block-MaximumMagnitude	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-MaximumMagnitude-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-MaximumMagnitude-cons	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-scaled-MaximumMagnitude	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-block-MinimumMagnitudeNumber	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-MinimumMagnitudeNumber-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-MinimumMagnitudeNumber-cons	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-scaled-MinimumMagnitudeNumber	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-block-MaximumMagnitudeNumber	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-MaximumMagnitudeNumber-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-MaximumMagnitudeNumber-cons	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-scaled-MaximumMagnitudeNumber	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-block-MinimumFinite	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
lib/block-wrappers.maude	p3109-map-MinimumFinite-nil	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-BLOCK
